"UNIQUE_ID","YEAR","UID","SITE_ID","VISIT_NO","LAT_DD83","LON_DD83","DATE_COL","DSGN_CYCLE","AG_ECO9","COMID","HUC2","WGT_CAT","WGT_TP","vpu_use","FISH_PROTOCOL","SAMPLED_FISH","CHLORIDE_RESULT","SULFATE_RESULT","COND_RESULT","DOC_RESULT","NTL_RESULT","PTL_RESULT","PH_RESULT","TURB_RESULT","PFC_ALG","PFC_AQM","PFC_BRS","PFC_LWD","PFC_LVT","PFC_OHV","PFC_RCK","PFC_UCB","XCMGW","RPVDEP","FCR","WSAREASQKM","TMEAN_S","PSUMPY"
"NRS_MS-10023","2008",11463,"FW08MS006",1,31.2635261652374,-91.6038705634759,"10/01/2008","2008-09","CPL",19269144,"H08","CPL_GE5",82.7352242676957,"08","LG_NONWADEABLE","YES-SUFFICIENT",14.72981666,23.36802557,NA,4.389994173,0.770485,268,NA,NA,0,0,0.454545454545455,0.454545454545455,0.181818181818182,0,0,0,0.436363636363636,1.87232273954849,3,2878093.2744,22.36573404,830.9728955
"NRS_MS-10024","2009",13642,"FW08MS007",1,32.6469600674004,-90.3346700147901,"07/21/2009","2008-09","CPL",19180396,"H08","CPL_SS",1559.12163173959,"08","SM_WADEABLE","YES-SUFFICIENT",5.99,3.59,188.5,12.45,1.279,441.0313,7.73,61.99,0,0.181818181818182,0.272727272727273,0.0909090909090909,0.818181818181818,0.909090909090909,0,0.181818181818182,1.03068181818182,28.3444178745947,6,10.863,26.54060163,1698.288071
"NRS_MS-10024","2014",1004249,"MSS9-0912",1,32.6469600674004,-90.3346700147901,"08/08/2014","2013-14","CPL",19180396,"H08","CPL_SS",2377.36706164102,"08","SM_WADEABLE","YES-SUFFICIENT",2.731,0.752,161.1,6.78,1.208,143,7.98,11.01,0,0,1,0.272727272727273,0.272727272727273,1,0,0.0909090909090909,1.26136363636364,26.8778961211226,5,10.863,26.34909647,1745.621433
"NRS_MS-10024","2018",2012994,"NRS18_MS_10003",1,32.6469600674004,-90.3346700147901,"07/23/2018","2018-19","CPL",19180396,"H08","MS_SS_CPL_Include",6823.29278180615,"08","SM_WADEABLE","YES-SUFFICIENT",5.178,1.02,233.4,7.1,2.738,262.369,7.94,18.04,0,0,0.818181818181818,0.0909090909090909,0.545454545454545,1,0,0.272727272727273,1.24659090909091,28.5179221728055,5,10.863,27.33808598,1692.2063
"NRS_MS-10025","2009",12953,"FW08MS008",1,34.0016578133697,-88.5183317891889,"06/03/2009","2008-09","CPL",18696205,"H03W","CPL_GE5",120.533783724125,"03","LG_NONWADEABLE","YES-SUFFICIENT",2.95,7.37,102.36,3.32,0.276,44.9375,7.72,9.21,0.0909090909090909,0.4,0.727272727272727,0.363636363636364,0.454545454545455,0.272727272727273,0,0,0.638636363636364,0.662263933561433,6,3170.6415,25.20818793,1412.132464
"NRS_MS-10025","2014",1003495,"MSR9-0901",1,34.0016578133697,-88.5183317891889,"05/16/2014","2013-14","CPL",18696205,"H03W","CPL_GE5",126.574552728848,"03","LG_NONWADEABLE","YES-SUFFICIENT",2.625,6.332,81.7,2.72,0.265,54,7.61,14.79,0,0.545454545454545,0.818181818181818,0.363636363636364,0.0909090909090909,0.181818181818182,0,0,1.14204545454545,0.627851794653245,5,3170.6415,24.72458725,1559.146194
"NRS_MS-10025","2018",2013548,"NRS18_MS_10006",1,34.0016578133697,-88.5183317891889,"09/20/2018","2018-19","CPL",18696205,"H03W","MS_RV_CPL_Include",338.735202315078,"03","LG_NONWADEABLE","YES-SUFFICIENT",2.887,5.274,92,2.95,0.266,50.129,7.71,15.57,1,0.363636363636364,0.727272727272727,0.636363636363636,0.0909090909090909,0.3,0,0,0.709090909090909,0.620815491797557,6,3170.6415,27.23242511,1526.447535
"NRS_MS-10026","2009",12954,"FW08MS009",1,31.0598880173026,-88.8882028513422,"05/27/2009","2008-09","CPL",18118648,"H03W","CPL_SS",2657.05016926888,"03","SM_WADEABLE","YES-SUFFICIENT",4.23,2.91,29.44,5.57,0.375,80.8619,6.07,76.73,0.0909090909090909,1,1,0.636363636363636,1,1,0,0,1.42045454545455,18.1051304120724,6,1.7739,27.30471802,1345.639648
"NRS_MS-10026","2014",1003485,"MSS9-0913",1,31.0598880173026,-88.8882028513422,"05/16/2014","2013-14","CPL",18118648,"H03W","CPL_SS",4051.50145117259,"03","SM_WADEABLE","YES-SUFFICIENT",4.256,2.205,29.1,3.15,0.154,34,6.41,18.56,1,0.454545454545455,0.545454545454545,0.545454545454545,0.909090909090909,1,0,0.181818181818182,1.39090909090909,18.2435209170933,7,1.7739,27.14970589,1740.227661
"NRS_MS-10026","2019",2014393,"NRS18_MS_10004",1,31.0598880173026,-88.8882028513422,"08/14/2019","2018-19","CPL",18118648,"H03W","MS_SS_CPL_Include",6823.29278180615,"03","SM_WADEABLE","YES-SUFFICIENT",3.557,1.992,28.3,6.37,0.301,23.689,6.29,15.04,0,0.818181818181818,1,0.363636363636364,0.909090909090909,0.909090909090909,0,0.454545454545455,1.63977272727273,18.0629398426333,6,1.7739,27.69594002,1840.642334
"NRS_MS-10027","2009",13396,"FW08MS010",1,31.0002660997158,-91.0394966986084,"07/01/2009","2008-09","CPL",18984636,"H08","CPL_LS",2324.15321729674,"08","SM_WADEABLE","YES-SUFFICIENT",7.84,0.91,58.05,1.93,0.443,103.8813,7.28,11.86,0.0909090909090909,0.181818181818182,0.909090909090909,0.909090909090909,0.909090909090909,1,0,0.818181818181818,1.32272727272727,32.3629034679186,7,53.469,26.98402001,1715.358455
"NRS_MS-10027","2014",1003985,"MSS9-0914",1,31.0002660997158,-91.0394966986084,"07/16/2014","2013-14","CPL",18984636,"H08","CPL_LS",2000.86329789073,"08","SM_WADEABLE","YES-50-90% OF REACH",6.807,1.229,54.9,1.83,0.436,94.5,7.14,9.25,0,0.0909090909090909,1,0.909090909090909,0.363636363636364,1,0,0.727272727272727,1.44659090909091,40.9131528360646,6,53.469,26.35409767,1849.09749
"NRS_MS-10027","2019",2014428,"NRS18_MS_10005",1,31.0002660997158,-91.0394966986084,"08/16/2019","2018-19","CPL",18984636,"H08","MS_LS_CPL_Include",2311.30200514147,"08","SM_WADEABLE","YES-SUFFICIENT",6.171,0.991,52.51,2.87,0.481,91.33,7.18,19.57,0,0,0.909090909090909,0.545454545454545,0.818181818181818,0.909090909090909,0,0.545454545454545,1.73068181818182,33.9453023548447,5,53.469,27.78856844,1459.354772
"NRS_MS-10030","2009",12952,"FW08MS013",1,32.8064619156115,-88.5502793516955,"06/04/2009","2008-09","CPL",18604722,"H03W","CPL_SS",2657.05016926888,"03","SM_WADEABLE","YES-SUFFICIENT",20.39,127.47,422.39,7.39,0.989,187.9125,7.34,99,0.636363636363636,0.727272727272727,0.0909090909090909,0,0.0909090909090909,0.909090909090909,0.0909090909090909,0,0.0647727272727273,19.4527718800283,6,1.5642,25.96966553,1439.930542
"NRS_MS-10030","2014",1003516,"MSS9-0915",1,32.8064619156115,-88.5502793516955,"05/21/2014","2013-14","CPL",18604722,"H03W","CPL_SS",4051.50145117259,"03","SM_WADEABLE","YES-SUFFICIENT",17.278,76.009,324,8.05,0.904,121,7.45,37.42,0.454545454545455,0.181818181818182,0.636363636363636,0.363636363636364,0.363636363636364,0.727272727272727,0,0.181818181818182,0.606818181818182,21.8138445090114,7,1.5642,25.96117783,1821.975586
"NRS_MS-10031","2008",11464,"FW08MS014",1,31.9829087790218,-91.1395798819926,"09/10/2008","2008-09","CPL",19268252,"H08","CPL_GE5",82.7352242676957,"08","LG_NONWADEABLE","YES-SUFFICIENT",19.49533084,29.93300005,NA,3.245472412,0.961797,155,NA,NA,0,0,0.181818181818182,0.181818181818182,0,0,0,0,0.263636363636364,1.91498427409855,2,2869627.0995,22.3517847,829.5004629
"NRS_MS-10033","2009",13640,"FW08MS016",1,33.91373783734,-88.5310702211361,"07/23/2009","2008-09","CPL",18697429,"H03W","CPL_GE5",85.2747147086209,"03","LG_NONWADEABLE","YES-SUFFICIENT",9.92,9.7,166.97,3.43,0.391,90.5388,7.91,25.89,0.1,1,1,0.818181818181818,0.727272727272727,0.818181818181818,0,0,0.836363636363636,NA,6,5161.8699,25.38405478,1422.7933
"NRS_MS-10033","2014",1003601,"MSR9-0902",1,33.91373783734,-88.5310702211361,"06/08/2014","2013-14","CPL",18697429,"H03W","CPL_GE5",89.5484115725425,"03","LG_NONWADEABLE","YES-SUFFICIENT",4.65,9.136,130.8,3.54,0.713,89,8.02,6.94,0,0.909090909090909,0.909090909090909,0.727272727272727,0.272727272727273,0.636363636363636,0,0.0909090909090909,1.57840909090909,0.419928347808647,6,5161.8699,25.01958897,1547.565298
"NRS_MS-10033","2018",2013276,"NRS18_MS_10007",1,33.91373783734,-88.5310702211361,"08/16/2018","2018-19","CPL",18697429,"H03W","MS_RV_CPL_Include",338.735202315078,"03","LG_NONWADEABLE","YES-SUFFICIENT",4.107,6.812,124.1,3.62,0.671,84.923,7.89,16,0.454545454545455,0.818181818181818,1,0.545454545454545,0.909090909090909,0.909090909090909,0,0.0909090909090909,1.47386363636364,1.00076511902003,7,5161.8699,27.35724936,1521.214248
"NRS_MS-10034","2009",13634,"FW08MS017",1,32.4914666435364,-89.1518516482633,"07/13/2009","2008-09","CPL",18195585,"H03W","CPL_SS",2657.05016926888,"03","SM_WADEABLE","YES-SUFFICIENT",2.9,1.27,28.12,4.59,0.788,140.5338,6.79,63.74,0,0.636363636363636,0.909090909090909,0.181818181818182,0.454545454545455,0.545454545454545,0,0.363636363636364,0.921590909090909,2.32601965256485,6,1.6551,25.71118164,1626.162964
"NRS_MS-10034","2014",1003510,"MSS9-0916",1,32.4914666435364,-89.1518516482633,"05/20/2014","2013-14","CPL",18195585,"H03W","CPL_SS",4051.50145117259,"03","SM_WADEABLE","YES-SUFFICIENT",2.468,1.363,25.8,1.72,0.384,54,6.88,15.16,0,0.0909090909090909,0.727272727272727,0.181818181818182,0.363636363636364,1,0.0909090909090909,0.0909090909090909,0.926136363636364,8.99809899757786,7,1.6551,25.72255516,1949.123657
"NRS_MS-10036","2008",11668,"FW08MS019",1,34.3709244480609,-90.6784214526692,"08/12/2008","2008-09","CPL",14191031,"H08","CPL_GE5",82.7352242676957,"08","LG_NONWADEABLE","NO->20 CW SAMPLED,<500 INDIV",15.55806315,29.40339045,NA,4.09389153,3.072,283,NA,NA,0,0,0.636363636363636,0,0.454545454545455,0.454545454545455,0,0,0.636363636363636,1.90020532130243,3,2348637.2739,21.79463471,801.8487092
"NRS_MS-10037","2009",12955,"FW08MS020",1,31.1972336034249,-89.6905543602335,"06/01/2009","2008-09","CPL",15701805,"H08","CPL_SS",2657.05016926888,"08","SM_WADEABLE","YES-SUFFICIENT",2.63,0.67,16.37,4.31,0.238,9.0975,5.99,3.55,0.0909090909090909,0.818181818181818,1,0.545454545454545,1,1,0,0,0.918181818181818,9.28799260413292,6,0.8379,27.49370531,1722.148718
"NRS_MS-10037","2009",14117,"FW08MS020",2,31.1972336034249,-89.6905543602335,"07/24/2009","2008-09","CPL",15701805,"H08","CPL_SS",2657.05016926888,"08","SM_WADEABLE","YES-SUFFICIENT",2.65,0.44,16.35,3.1,0.11,21.5531,6.29,1.92,0.0909090909090909,0.818181818181818,1,0.545454545454545,1,1,0,0,0.929545454545455,NA,6,0.8379,27.49370531,1722.148718
"NRS_MS-10037","2014",1003856,"MSS9-0917",2,31.1972336034249,-89.6905543602335,"07/07/2014","2013-14","CPL",15701805,"H08","CPL_SS",4051.50145117259,"08","SM_WADEABLE","YES-SUFFICIENT",2.698,0.539,15.3,2.69,0.154,25,5.89,1.9,0,0,0.818181818181818,0.181818181818182,1,1,0,0.272727272727273,1.35340909090909,4.37156245592514,5,0.8379,27.02908617,1975.465132
"NRS_MS-10037","2014",1003751,"MSS9-0917",1,31.1972336034249,-89.6905543602335,"06/20/2014","2013-14","CPL",15701805,"H08","CPL_SS",4051.50145117259,"08","SM_WADEABLE","YES-SUFFICIENT",2.393,0.525,17.6,2.89,0.216,25,6.35,5.3,0,0,1,0.363636363636364,1,1,0,0,1.56704545454545,5.87577326083342,4,0.8379,27.02908617,1975.465132
"NRS_MS-10037","2018",2013248,"NRS18_MS_10001",2,31.1972336034249,-89.6905543602335,"08/14/2018","2018-19","CPL",15701805,"H08","MS_SS_CPL_Include",6823.29278180615,"08","SM_WADEABLE","YES-SUFFICIENT",2.752,0.491,15.1,2.28,0.126,10.494,6.38,2.72,0,0,1,0.454545454545455,1,1,0,0,1.53295454545455,4.99804646191547,4,0.8379,27.68017301,2013.62664
"NRS_MS-10037","2018",2012914,"NRS18_MS_10001",1,31.1972336034249,-89.6905543602335,"07/16/2018","2018-19","CPL",15701805,"H08","MS_SS_CPL_Include",6823.29278180615,"08","SM_WADEABLE","YES-SUFFICIENT",2.709,0.515,16.9,2.37,0.172,17.18,6.6,4.74,0,0,1,0.181818181818182,0.909090909090909,1,0,0.181818181818182,1.07840909090909,7.44717312586314,5,0.8379,27.68017301,2013.62664
"NRS_MS-10040","2009",13635,"FW08MS023",1,32.3079298569099,-90.3289499875888,"07/13/2009","2008-09","CPL",19185246,"H08","CPL_LS",2324.15321729674,"08","SM_WADEABLE","YES-SUFFICIENT",5.48,0.47,142.6,1.72,0.681,171.428,6.98,111.29,0,0.727272727272727,0.636363636363636,0.0909090909090909,1,1,0.545454545454545,0.363636363636364,1.06022727272727,7.24419627795252,7,25.6653,27.33994679,1458.090903
"NRS_MS-10042","2009",13639,"FW08MS025",2,30.8833906670899,-88.7735518516487,"07/29/2009","2008-09","CPL",18121086,"H03W","CPL_GE5",85.2747147086209,"03","LG_NONWADEABLE","YES-SUFFICIENT",14.94,22.37,153.77,5.17,0.533,114.85,7.53,12.75,0,0.0909090909090909,0.636363636363636,0.272727272727273,0.0909090909090909,0.636363636363636,0.0909090909090909,0,0.8875,1.63652758988568,6,17314.569,26.49393043,1580.068313
"NRS_MS-10042","2009",13397,"FW08MS025",1,30.8833906670899,-88.7735518516487,"06/26/2009","2008-09","CPL",18121086,"H03W","CPL_GE5",85.2747147086209,"03","LG_NONWADEABLE","YES-SUFFICIENT",12.38,11.62,128.91,4.35,0.421,93.6675,7.57,13.21,0,0.181818181818182,0.636363636363636,0.272727272727273,0.0909090909090909,0.545454545454545,0.0909090909090909,0,0.863636363636364,1.38673939919976,6,17314.569,26.49393043,1580.068313
"NRS_MS-10042","2014",1003795,"MSR9-0903",1,30.8833906670899,-88.7735518516487,"06/24/2014","2013-14","CPL",18121086,"H03W","CPL_GE5",89.5484115725425,"03","LG_NONWADEABLE","YES-SUFFICIENT",9.133,9.657,108.8,5.66,0.656,120,7.48,18.86,0,0,0.454545454545455,0.0909090909090909,0,0.545454545454545,0,0,1.08522727272727,1.57699260017078,3,17314.569,26.52416577,1861.490778
"NRS_MS-10042","2014",1003911,"MSR9-0903",2,30.8833906670899,-88.7735518516487,"07/09/2014","2013-14","CPL",18121086,"H03W","CPL_GE5",89.5484115725425,"03","LG_NONWADEABLE","YES-SUFFICIENT",10.036,12.109,119.1,5.89,0.643,114,7.55,12.45,0,0,0.636363636363636,0.181818181818182,0,0.545454545454545,0,0,1.2375,1.22568884727985,3,17314.569,26.52416577,1861.490778
"NRS_MS-10042","2018",2012915,"NRS18_MS_10002",1,30.8833906670899,-88.7735518516487,"07/15/2018","2018-19","CPL",18121086,"H03W","MS_RV_CPL_Include",338.735202315078,"03","LG_NONWADEABLE","YES-SUFFICIENT",9.702,9.174,106.8,4.83,0.699,137.305,7.61,16.53,0.181818181818182,0,1,0.636363636363636,0.545454545454545,1,0,0,0.726136363636364,1.28809206666206,5,17314.569,27.35632067,1796.30164
"NRS_MS-10042","2018",2013233,"NRS18_MS_10002",2,30.8833906670899,-88.7735518516487,"08/13/2018","2018-19","CPL",18121086,"H03W","MS_RV_CPL_Include",338.735202315078,"03","LG_NONWADEABLE","YES-SUFFICIENT",11.027,15.757,129.2,5.48,0.534,137.489,7.65,18.65,0.0909090909090909,0,0.454545454545455,0.0909090909090909,0.181818181818182,0.454545454545455,0,0,0.734090909090909,1.16185001726033,5,17314.569,27.35632067,1796.30164
"NRS_MS-10043","2009",13197,"FW08MS026",1,31.3166907178783,-90.2996894074543,"06/10/2009","2008-09","CPL",15687155,"H08","CPL_LS",1422.484497776,"08","SM_WADEABLE","YES-SUFFICIENT",3.32,0.23,30.92,1,0.353,61.5963,6.99,3.74,0.727272727272727,0.818181818181818,0.818181818181818,0.454545454545455,0.363636363636364,1,0,0,0.493181818181818,19.1318057546771,6,152.2557,26.84445595,1621.693994
"NRS_MS-10043","2009",14118,"FW08MS026",2,31.3166907178783,-90.2996894074543,"07/24/2009","2008-09","CPL",15687155,"H08","CPL_LS",1422.484497776,"08","SM_WADEABLE","YES-SUFFICIENT",2.9,0.16,28.68,1.06,0.259,66.9094,6.82,3.62,0.727272727272727,0.727272727272727,0.818181818181818,0.545454545454545,0.363636363636364,1,0,0,0.538636363636364,19.3988784923744,6,152.2557,26.84445595,1621.693994
"NRS_MS-10043","2014",1004242,"MSS9-0919",2,31.3166907178783,-90.2996894074543,"08/06/2014","2013-14","CPL",15687155,"H08","CPL_LS",1224.61677751564,"08","SM_WADEABLE","YES-SUFFICIENT",3.34,0.351,30.7,0.88,0.358,91,6.86,4.21,0.181818181818182,0.454545454545455,1,0.545454545454545,0.0909090909090909,1,0,0.181818181818182,0.998809523809524,24.0687600129817,7,152.2557,26.71280581,1976.379591
"NRS_MS-10043","2014",1003847,"MSS9-0919",1,31.3166907178783,-90.2996894074543,"07/06/2014","2013-14","CPL",15687155,"H08","CPL_LS",1224.61677751564,"08","SM_WADEABLE","YES-SUFFICIENT",3.106,0.506,35.7,1.81,0.475,152,6.85,5.8,0.181818181818182,0.363636363636364,1,0.636363636363636,0.0909090909090909,1,0,0,1.11477272727273,22.2074360733744,6,152.2557,26.71280581,1976.379591
"NRS_MS-10050","2009",13637,"FW08MS033",1,32.669838767104,-89.434519759748,"07/09/2009","2008-09","CPL",15786610,"H08","CPL_SS",2657.05016926888,"08","SM_WADEABLE","YES-50-90% OF REACH",9,0.49,107.09,2.2,0.979,209.175,6.97,66.96,0,0,0.625,0.125,1,1,0,0.625,1.22954545454545,10.4183820543112,5,6.1227,25.91305964,1519.774179
"NRS_MS-10051","2009",13643,"FW08MS034",1,33.1590895024487,-89.965013325484,"07/22/2009","2008-09","CPL",17992658,"H08","CPL_SS",1559.12163173959,"08","SM_WADEABLE","YES-SUFFICIENT",1.95,3.6,52.22,6.7,0.553,336.8388,7.11,164.44,0,0.636363636363636,0.545454545454545,0.363636363636364,0.363636363636364,0.545454545454545,0,0.0909090909090909,0.884090909090909,5.05839697381548,6,16.3764,25.40840565,1451.182966
"NRS_MS-10055","2009",13641,"FW08MS038",1,31.9517589727336,-90.1281150354443,"07/07/2009","2008-09","CPL",15760820,"H08","CPL_SS",2657.05016926888,"08","SM_WADEABLE","YES-SUFFICIENT",2.47,0.24,23.5,2.6,0.315,50.16,7.01,17.74,0.272727272727273,0.363636363636364,0.818181818181818,0.272727272727273,0.818181818181818,0.909090909090909,0.0909090909090909,0.545454545454545,1.02272727272727,13.0162018302664,8,2.1852,26.89537621,1619.039063
"NRS_MS-10059","2009",14458,"FW08MS042",1,32.086811178796,-90.9475944408747,"09/30/2009","2008-09","CPL",19187518,"H08","CPL_GE5",120.533783724125,"08","LG_NONWADEABLE","YES-SUFFICIENT",2.52,3.69,56.84,9.51,0.854,384.0394,7.06,79.4,0,0.818181818181818,0.909090909090909,0.181818181818182,0.272727272727273,0.636363636363636,0,0,1.32840909090909,NA,5,8615.79,26.06118289,1592.236683
"NRS_MS-10059","2014",1004272,"MSR9-0904",1,32.086811178796,-90.9475944408747,"08/11/2014","2013-14","CPL",19187518,"H08","CPL_GE5",126.574552728848,"08","LG_NONWADEABLE","YES-SUFFICIENT",6.492,5.363,165.5,5.42,0.863,232,7.65,49.72,0,0,1,0.545454545454545,0,0,0,0,0.928409090909091,1.61956909920104,2,8615.79,25.80262429,1749.704627
"NRS_MS-10059","2019",2014672,"NRS18_MS_10008",1,32.086811178796,-90.9475944408747,"09/17/2019","2018-19","CPL",19187518,"H08","MS_RV_CPL_Include",338.735202315078,"08","LG_NONWADEABLE","YES-SUFFICIENT",5.494,4.741,193.9,4.69,0.953,261.278,7.82,140,0,0,1,0.272727272727273,0,0,0,0,1.21818181818182,1.15764400697092,2,8615.79,27.22068431,1818.051617
"NRS_MS-10062","2009",14119,"FW08MS045",1,32.1614923115921,-88.8248579561888,"08/04/2009","2008-09","CPL",18178539,"H03W","CPL_SS",2657.05016926888,"03","SM_WADEABLE","YES-SUFFICIENT",2.92,0.68,101.64,6.73,0.791,236.415,7.01,51.89,0,0,1,0.454545454545455,1,1,0,0.272727272727273,1.36590909090909,13.4734323782471,5,2.1483,26.16483688,1490.690796
"NRS_MS-10065","2009",13398,"FW08MS048",1,31.7964359779083,-89.6785475161426,"06/25/2009","2008-09","CPL",18153541,"H03W","CPL_LS",2324.15321729674,"03","SM_WADEABLE","YES-SUFFICIENT",2.67,0.16,23.21,0.77,0.344,15.9794,6.79,4.05,0.0909090909090909,0.454545454545455,0.909090909090909,0.272727272727273,0.363636363636364,0.909090909090909,0,0.181818181818182,0.703409090909091,22.6615531606416,7,33.5016,26.09074201,1574.584561
"NRS_MS-10067","2009",14642,"FW08MS050",1,32.582459998873,-89.8486999999885,"09/19/2009","2008-09","CPL",15748650,"H08","CPL_GE5",85.2747147086209,"08","LG_NONWADEABLE","YES-SUFFICIENT",7.28,4.62,88.06,5.59,0.945,148.7206,7.42,7.26,0.272727272727273,1,1,0.727272727272727,1,1,0,0.454545454545455,1.56363636363636,NA,7,6827.4162,25.8773201,1553.004645
"NRS_MS-10067","2014",1003746,"MSR9-0905",1,32.582459998873,-89.8486999999885,"06/18/2014","2013-14","CPL",15748650,"H08","CPL_GE5",89.5484115725425,"08","LG_NONWADEABLE","YES-SUFFICIENT",3.167,3.917,49.2,7.86,0.911,170,7.06,18.39,0,0.363636363636364,0.727272727272727,0.363636363636364,0.0909090909090909,1,0,0.0909090909090909,1.45568181818182,1.67263408172424,6,6827.4162,25.74660937,1752.806475
"NRS_MS-10069","2009",15265,"FW08MS052",1,31.0962096241754,-89.277960375081,"09/28/2009","2008-09","CPL",18104770,"H03W","CPL_GE5",192.07539030259,"03","","",4.65,3.52,43.61,11.29,0.629,59.1794,6.51,7.73,0.0909090909090909,0.909090909090909,1,0.363636363636364,0.818181818181818,0.818181818181818,0,0.0909090909090909,1.17159090909091,0.328026515967011,7,782.9748,27.1351261,1696.249782
"NRS_MS-10069","2014",1003915,"MSR9-0906",1,31.0962096241754,-89.277960375081,"07/10/2014","2013-14","CPL",18104770,"H03W","CPL_GE5",201.701596569918,"03","LG_NONWADEABLE","YES-SUFFICIENT",4.254,1.618,37.7,3.96,0.343,49,7.22,5.71,0,0,0.909090909090909,0.818181818181818,0.0909090909090909,1,0,0.0909090909090909,1.03295454545455,0.623378994693014,5,782.9748,27.05177367,1980.868037
"NRS_MS-10070","2009",14120,"FW08MS053",1,30.40423987016,-88.5871624200857,"08/19/2009","2008-09","CPL",18122570,"H03W","CPL_GE5",85.2747147086209,"03","","",8868.87,1255.23,26347.56,3.14,0.367,29.7731,7.31,3.03,0,1,0,0,0,0,0,0,0,0.181132159351991,1,21862.3806,26.61384614,1571.98476
"NRS_MS-10070","2009",15264,"FW08MS053",2,30.40423987016,-88.5871624200857,"10/07/2009","2008-09","CPL",18122570,"H03W","CPL_GE5",85.2747147086209,"03","","",2272.36,319.24,7216.28,8.89,0.756,77.565,6.87,8.41,0,1,0,0,0,0.909090909090909,0,0,0,0.139033890690163,2,21862.3806,26.61384614,1571.98476
"NRS_MS-10075","2009",13399,"FW08MS058",1,31.6147043643872,-90.67871023987,"06/23/2009","2008-09","CPL",19108136,"H08","CPL_LS",2324.15321729674,"08","SM_WADEABLE","SEINED-YES-SUFFICIENT",3.76,2.37,41.34,0.83,0.001,17.09,6.91,3.87,0.272727272727273,0,0.454545454545455,0.0909090909090909,0,0.818181818181818,0.0909090909090909,0,0.845454545454545,8.32600987364228,5,12.834,26.78410473,1713.883229
"NRS_MS-10079","2009",13633,"FW08MS062",1,32.8006809891968,-90.4018209074412,"07/21/2009","2008-09","CPL",18000620,"H08","CPL_SS",2657.05016926888,"08","SM_WADEABLE","YES-SUFFICIENT",3.01,1.93,275.54,7.64,1.635,525.655,8.07,169.05,0,0,0.571428571428571,0,0.857142857142857,0.5,0,0.857142857142857,0.894642857142857,14.57827094642,4,1.5291,26.3549113,1751.134033
"NRS_MS-10081","2009",14643,"FW08MS064",1,31.5686999336504,-89.3206560001832,"09/15/2009","2008-09","CPL",18155129,"H03W","CPL_GE5",192.07539030259,"03","LG_NONWADEABLE","NO->20 CW SAMPLED,<500 INDIV",5.61,2.33,49.09,3.41,0.515,49.885,7.16,12.39,0,0.454545454545455,0.818181818181818,0.545454545454545,0.363636363636364,0.636363636363636,0.363636363636364,0.272727272727273,1.01818181818182,0.279617038840196,7,2550.3705,26.19825408,1627.497443
"NRS_MS-10081","2014",1003870,"MSR9-0908",1,31.5686999336504,-89.3206560001832,"07/08/2014","2013-14","CPL",18155129,"H03W","CPL_GE5",201.701596569918,"03","LG_NONWADEABLE","YES-SUFFICIENT",5.829,3.263,67.1,3.51,0.661,72,7.43,9.89,0,0.181818181818182,0.909090909090909,0.272727272727273,0.272727272727273,0.727272727272727,0.181818181818182,0.0909090909090909,1.21363636363636,0.912808202306387,7,2550.3705,26.02770677,1740.207444
"NRS_MS-10081","2014",1004197,"MSR9-0908",2,31.5686999336504,-89.3206560001832,"08/05/2014","2013-14","CPL",18155129,"H03W","CPL_GE5",201.701596569918,"03","LG_NONWADEABLE","YES-SUFFICIENT",5.166,2.54,56,3.38,0.681,66,7.42,8.94,0,0.181818181818182,0.818181818181818,0.636363636363636,0,1,0,0,1.26022727272727,1.06932618475367,4,2550.3705,26.02770677,1740.207444
"NRS_MS-10086","2009",14644,"FW08MS069",1,30.6659376584969,-88.6327508498193,"09/17/2009","2008-09","CPL",18121222,"H03W","CPL_GE5",85.2747147086209,"03","LG_NONWADEABLE","YES-SUFFICIENT",8.84,16.22,105.7,6.48,0.723,96.2175,7.26,16.15,0,0.4,0.5,0.4,0.2,0.5,0,0,0.814772727272727,NA,5,21160.7856,26.60919907,1574.169441
"NRS_MS-10087","2008",11462,"FW08MS070",1,31.3644513148739,-91.4796009754943,"09/30/2008","2008-09","CPL",19269936,"H08","CPL_GE5",82.7352242676957,"08","LG_NONWADEABLE","YES-SUFFICIENT",13.82119017,22.53096095,NA,4.629347183,0.805145,246,NA,NA,0,0,0.636363636363636,0.0909090909090909,0.545454545454545,0,0,0,0.440909090909091,1.75464331996625,3,2874146.4495,22.35933534,830.216305
"NRS_MS-10100","2008",11669,"FW08MS083",1,33.7759018647143,-91.0739505070201,"08/10/2008","2008-09","CPL",18055920,"H08","CPL_GE5",82.7352242676957,"08","LG_NONWADEABLE","NO->20 CW SAMPLED,<500 INDIV",13.6352683,27.50721692,NA,3.76117858,3.454,365,NA,NA,0,0,0.363636363636364,0.181818181818182,0.454545454545455,0.636363636363636,0.272727272727273,0,0.729545454545454,1.71655449734361,5,2823851.7243,22.28355058,822.0807318
"NRS_MS-10101","2009",14645,"FW08MS084",1,31.3893791153634,-89.7357205510161,"09/13/2009","2008-09","CPL",15738775,"H08","CPL_SS",1559.12163173959,"08","SM_WADEABLE","YES-SUFFICIENT",3.55,0.14,25.13,1.41,0.449,18.5619,6.59,1.56,0.363636363636364,0.727272727272727,0.909090909090909,0.636363636363636,1,1,0,0.0909090909090909,1.10909090909091,27.7684413764584,7,11.2608,27.04618601,1555.508756
